,state_number,consecutive_number,vehicle_number,drivers_vision_obscured_by,drivers_vision_obscured_by_name
15823,27,270089,1,0,No Obstruction Noted
15824,27,270090,1,0,No Obstruction Noted
15825,27,270091,1,0,No Obstruction Noted
15826,27,270092,1,0,No Obstruction Noted
15827,27,270093,1,0,No Obstruction Noted
15828,27,270094,1,0,No Obstruction Noted
15829,27,270131,1,0,No Obstruction Noted
15830,27,270124,1,0,No Obstruction Noted
15831,27,270125,1,0,No Obstruction Noted
15832,27,270126,1,0,No Obstruction Noted
15833,27,270127,1,0,No Obstruction Noted
15834,27,270128,1,0,No Obstruction Noted
15835,27,270129,1,0,No Obstruction Noted
15836,27,270130,1,0,No Obstruction Noted
15837,27,270123,1,0,No Obstruction Noted
15838,27,270132,1,0,No Obstruction Noted
15839,27,270133,1,0,No Obstruction Noted
15840,27,270134,1,0,No Obstruction Noted
15841,27,270135,1,0,No Obstruction Noted
15842,27,270136,1,0,No Obstruction Noted
15843,27,270137,1,0,No Obstruction Noted
15844,27,270138,1,0,No Obstruction Noted
15845,27,270117,1,0,No Obstruction Noted
15846,27,270112,1,0,No Obstruction Noted
15847,27,270113,1,0,No Obstruction Noted
15848,27,270114,1,0,No Obstruction Noted
15849,27,270115,1,0,No Obstruction Noted
15850,27,270116,1,0,No Obstruction Noted
15851,27,270118,1,0,No Obstruction Noted
15852,27,270119,1,0,No Obstruction Noted
15853,27,270120,1,0,No Obstruction Noted
15854,27,270121,1,0,No Obstruction Noted
15855,28,280393,1,0,No Obstruction Noted
15856,28,280385,1,0,No Obstruction Noted
15857,28,280386,1,0,No Obstruction Noted
15858,28,280387,1,0,No Obstruction Noted
15859,28,280388,1,0,No Obstruction Noted
15860,28,280389,1,0,No Obstruction Noted
15861,28,280390,1,0,No Obstruction Noted
15862,28,280391,1,0,No Obstruction Noted
15863,28,280392,1,0,No Obstruction Noted
15864,28,280384,1,0,No Obstruction Noted
15865,28,280394,1,0,No Obstruction Noted
15866,28,280395,1,0,No Obstruction Noted
15867,28,280396,1,0,No Obstruction Noted
15868,28,280397,1,0,No Obstruction Noted
15869,28,280398,1,0,No Obstruction Noted
15870,28,280399,1,0,No Obstruction Noted
15871,28,280400,1,0,No Obstruction Noted
15872,28,280401,1,0,No Obstruction Noted
15873,28,280375,1,0,No Obstruction Noted
15874,28,280371,1,0,No Obstruction Noted
15875,28,280372,1,0,No Obstruction Noted
15876,28,280373,1,0,No Obstruction Noted
15877,28,280374,1,0,No Obstruction Noted
15878,28,280402,1,0,No Obstruction Noted
15879,28,280376,1,0,No Obstruction Noted
15880,28,280377,1,0,No Obstruction Noted
15881,28,280378,1,0,No Obstruction Noted
15882,28,280379,1,0,No Obstruction Noted
15883,28,280380,1,0,No Obstruction Noted
15884,28,280381,1,0,No Obstruction Noted
15885,28,280382,1,0,No Obstruction Noted
15886,28,280383,1,0,No Obstruction Noted
15887,28,280428,1,0,No Obstruction Noted
15888,28,280420,1,0,No Obstruction Noted
15889,28,280421,1,0,No Obstruction Noted
15890,28,280422,1,0,No Obstruction Noted
15891,28,280423,1,0,No Obstruction Noted
15892,28,280424,1,0,No Obstruction Noted
15893,28,280425,1,0,No Obstruction Noted
15894,28,280426,1,0,No Obstruction Noted
15895,28,280427,1,0,No Obstruction Noted
15896,28,280419,1,0,No Obstruction Noted
15897,28,280429,1,0,No Obstruction Noted
15898,28,280430,1,0,No Obstruction Noted
15899,28,280431,1,0,No Obstruction Noted
15900,28,280432,1,0,No Obstruction Noted
15901,28,280433,1,0,No Obstruction Noted
15902,28,280434,1,0,No Obstruction Noted
15903,28,280435,1,0,No Obstruction Noted
15904,28,280403,1,0,No Obstruction Noted
15905,28,280404,1,0,No Obstruction Noted
15906,28,280405,1,0,No Obstruction Noted
15907,28,280406,1,0,No Obstruction Noted
15908,28,280407,1,0,No Obstruction Noted
15909,28,280408,1,0,No Obstruction Noted
15910,28,280409,1,0,No Obstruction Noted
15911,28,280410,1,0,No Obstruction Noted
15912,28,280411,1,0,No Obstruction Noted
15913,28,280412,1,0,No Obstruction Noted
15914,28,280413,1,0,No Obstruction Noted
15915,28,280414,1,0,No Obstruction Noted
15916,28,280415,1,0,No Obstruction Noted
15917,28,280416,1,0,No Obstruction Noted
15918,28,280417,1,0,No Obstruction Noted
15919,28,280418,1,0,No Obstruction Noted
15920,28,280324,1,0,No Obstruction Noted
15921,28,280325,1,0,No Obstruction Noted
15922,28,280326,1,0,No Obstruction Noted
15923,28,280327,1,0,No Obstruction Noted
15924,28,280328,1,0,No Obstruction Noted
15925,28,280329,1,0,No Obstruction Noted
15926,28,280330,1,0,No Obstruction Noted
15927,28,280331,1,0,No Obstruction Noted
15928,28,280332,1,0,No Obstruction Noted
15929,28,280333,1,0,No Obstruction Noted
15930,28,280334,1,0,No Obstruction Noted
15931,28,280335,1,0,No Obstruction Noted
15932,28,280336,1,0,No Obstruction Noted
15933,28,280337,1,0,No Obstruction Noted
15934,28,280338,1,0,No Obstruction Noted
15935,28,280339,1,0,No Obstruction Noted
15936,28,280318,1,0,No Obstruction Noted
15937,28,280309,1,0,No Obstruction Noted
15938,28,280310,1,0,No Obstruction Noted
15939,28,280311,1,0,No Obstruction Noted
15940,28,280312,1,0,No Obstruction Noted
15941,28,280313,1,0,No Obstruction Noted
15942,28,280314,1,0,No Obstruction Noted
15943,28,280315,1,0,No Obstruction Noted
15944,28,280316,1,0,No Obstruction Noted
15945,28,280317,1,0,No Obstruction Noted
15946,28,280340,1,0,No Obstruction Noted
15947,28,280319,1,0,No Obstruction Noted
15948,28,280320,1,0,No Obstruction Noted
15949,28,280321,1,0,No Obstruction Noted
15950,28,280322,1,0,No Obstruction Noted
15951,28,280323,1,0,No Obstruction Noted
15952,28,280363,1,0,No Obstruction Noted
15953,28,280355,1,0,No Obstruction Noted
15954,28,280356,1,0,No Obstruction Noted
15955,28,280357,1,0,No Obstruction Noted
15956,28,280358,1,0,No Obstruction Noted
15957,28,280359,1,0,No Obstruction Noted
15958,28,280360,1,0,No Obstruction Noted
15959,28,280361,1,0,No Obstruction Noted
15960,28,280362,1,0,No Obstruction Noted
15961,28,280354,1,0,No Obstruction Noted
15962,28,280364,1,0,No Obstruction Noted
15963,28,280365,1,0,No Obstruction Noted
15964,28,280366,1,0,No Obstruction Noted
15965,28,280367,1,0,No Obstruction Noted
15966,28,280368,1,0,No Obstruction Noted
15967,28,280369,1,0,No Obstruction Noted
15968,28,280370,1,0,No Obstruction Noted
15969,28,280341,1,0,No Obstruction Noted
15970,28,280342,1,0,No Obstruction Noted
15971,28,280343,1,0,No Obstruction Noted
15972,28,280344,1,0,No Obstruction Noted
15973,28,280345,1,0,No Obstruction Noted
15974,28,280346,1,0,No Obstruction Noted
15975,28,280347,1,0,No Obstruction Noted
15976,28,280348,1,0,No Obstruction Noted
15977,28,280349,1,0,No Obstruction Noted
15978,28,280350,1,0,No Obstruction Noted
15979,28,280351,1,0,No Obstruction Noted
15980,28,280352,1,0,No Obstruction Noted
15981,28,280353,1,0,No Obstruction Noted
15982,28,280522,1,0,No Obstruction Noted
15983,28,280514,1,0,No Obstruction Noted
15984,28,280515,1,0,No Obstruction Noted
15985,28,280516,1,0,No Obstruction Noted
15986,28,280517,1,0,No Obstruction Noted
15987,28,280518,1,0,No Obstruction Noted
15988,28,280519,1,0,No Obstruction Noted
15989,28,280520,1,0,No Obstruction Noted
15990,28,280521,1,0,No Obstruction Noted
15991,28,280513,1,0,No Obstruction Noted
15992,28,280523,1,0,No Obstruction Noted
15993,28,280524,1,0,No Obstruction Noted
15994,28,280525,1,0,No Obstruction Noted
15995,28,280526,1,0,No Obstruction Noted
15996,28,280527,1,0,No Obstruction Noted
15997,28,280528,1,0,No Obstruction Noted
15998,28,280529,1,0,No Obstruction Noted
15999,28,280504,1,0,No Obstruction Noted
16000,28,280498,1,0,No Obstruction Noted
16001,28,280499,1,0,No Obstruction Noted
16002,28,280500,1,0,No Obstruction Noted
16003,28,280501,1,0,No Obstruction Noted
16004,28,280502,1,0,No Obstruction Noted
16005,28,280503,1,0,No Obstruction Noted
16006,28,280530,1,0,No Obstruction Noted
16007,28,280505,1,0,No Obstruction Noted
16008,28,280506,1,0,No Obstruction Noted
16009,28,280507,1,0,No Obstruction Noted
16010,28,280508,1,0,No Obstruction Noted
16011,28,280509,1,0,No Obstruction Noted
16012,28,280510,1,0,No Obstruction Noted
16013,28,280511,1,0,No Obstruction Noted
16014,28,280512,1,0,No Obstruction Noted
16015,28,280544,1,0,No Obstruction Noted
16016,28,280545,1,0,No Obstruction Noted
16017,28,280546,1,0,No Obstruction Noted
16018,28,280547,1,0,No Obstruction Noted
16019,28,280548,1,0,No Obstruction Noted
16020,28,280549,1,0,No Obstruction Noted
16021,28,280543,1,0,No Obstruction Noted
16022,28,280550,1,0,No Obstruction Noted
16023,28,280551,1,0,No Obstruction Noted
16024,28,280552,1,0,No Obstruction Noted
16025,28,280553,1,0,No Obstruction Noted
16026,28,280554,1,0,No Obstruction Noted
16027,28,280555,1,0,No Obstruction Noted
16028,28,280531,1,0,No Obstruction Noted
16029,28,280532,1,0,No Obstruction Noted
16030,28,280533,1,0,No Obstruction Noted
16031,28,280534,1,0,No Obstruction Noted
16032,28,280535,1,0,No Obstruction Noted
16033,28,280536,1,0,No Obstruction Noted
16034,28,280537,1,0,No Obstruction Noted
16035,28,280538,1,0,No Obstruction Noted
16036,28,280539,1,0,No Obstruction Noted
16037,28,280540,1,0,No Obstruction Noted
16038,28,280541,1,0,No Obstruction Noted
16039,28,280542,1,0,No Obstruction Noted
16040,28,280459,1,0,No Obstruction Noted
16041,28,280453,1,0,No Obstruction Noted
16042,28,280454,1,0,No Obstruction Noted
16043,28,280455,1,0,No Obstruction Noted
16044,28,280456,1,0,No Obstruction Noted
16045,28,280457,1,0,No Obstruction Noted
16046,28,280458,1,0,No Obstruction Noted
16047,28,280460,1,0,No Obstruction Noted
16048,28,280461,1,0,No Obstruction Noted
16049,28,280462,1,0,No Obstruction Noted
16050,28,280463,1,0,No Obstruction Noted
16051,28,280464,1,0,No Obstruction Noted
16052,28,280465,1,0,No Obstruction Noted
16053,28,280466,1,0,No Obstruction Noted
16054,28,280444,1,0,No Obstruction Noted
16055,28,280436,1,0,No Obstruction Noted
16056,28,280437,1,0,No Obstruction Noted
16057,28,280438,1,0,No Obstruction Noted
16058,28,280439,1,0,No Obstruction Noted
16059,28,280440,1,0,No Obstruction Noted
16060,28,280441,1,0,No Obstruction Noted
16061,28,280442,1,0,No Obstruction Noted
16062,28,280443,1,0,No Obstruction Noted
16063,28,280445,1,0,No Obstruction Noted
16064,28,280447,1,0,No Obstruction Noted
16065,28,280448,1,0,No Obstruction Noted
16066,28,280449,1,0,No Obstruction Noted
16067,28,280450,1,0,No Obstruction Noted
16068,28,280451,1,0,No Obstruction Noted
16069,28,280452,1,0,No Obstruction Noted
16070,28,280484,1,0,No Obstruction Noted
16071,28,280485,1,0,No Obstruction Noted
16072,28,280486,1,0,No Obstruction Noted
16073,28,280487,1,0,No Obstruction Noted
16074,28,280488,1,0,No Obstruction Noted
16075,28,280489,1,0,No Obstruction Noted
16076,28,280490,1,0,No Obstruction Noted
16077,28,280483,1,0,No Obstruction Noted
16078,28,280491,1,0,No Obstruction Noted
16079,28,280492,1,0,No Obstruction Noted
16080,28,280493,1,0,No Obstruction Noted
16081,28,280494,1,0,No Obstruction Noted
16082,28,280495,1,0,No Obstruction Noted
16083,28,280496,1,0,No Obstruction Noted
16084,28,280497,1,0,No Obstruction Noted
16085,28,280474,1,0,No Obstruction Noted
16086,28,280467,1,0,No Obstruction Noted
16087,28,280468,1,0,No Obstruction Noted
16088,28,280469,1,0,No Obstruction Noted
16089,28,280470,1,0,No Obstruction Noted
16090,28,280471,1,0,No Obstruction Noted
16091,28,280472,1,0,No Obstruction Noted
16092,28,280473,1,0,No Obstruction Noted
16093,28,280308,1,0,No Obstruction Noted
16094,28,280475,1,0,No Obstruction Noted
16095,28,280476,1,0,No Obstruction Noted
16096,28,280477,1,0,No Obstruction Noted
16097,28,280478,1,0,No Obstruction Noted
16098,28,280479,1,0,No Obstruction Noted
16099,28,280480,1,0,No Obstruction Noted
16100,28,280481,1,0,No Obstruction Noted
16101,28,280482,1,0,No Obstruction Noted
16102,28,280149,1,0,No Obstruction Noted
16103,28,280142,1,0,No Obstruction Noted
16104,28,280143,1,0,No Obstruction Noted
16105,28,280144,1,0,No Obstruction Noted
16106,28,280145,1,0,No Obstruction Noted
16107,28,280146,1,0,No Obstruction Noted
16108,28,280147,1,0,No Obstruction Noted
16109,28,280148,1,0,No Obstruction Noted
16110,28,280141,1,0,No Obstruction Noted
16111,28,280150,1,0,No Obstruction Noted
16112,28,280151,1,0,No Obstruction Noted
16113,28,280152,1,0,No Obstruction Noted
16114,28,280153,1,0,No Obstruction Noted
16115,28,280154,1,0,No Obstruction Noted
16116,28,280155,1,0,No Obstruction Noted
16117,28,280127,1,0,No Obstruction Noted
16118,28,280128,1,0,No Obstruction Noted
16119,28,280129,1,0,No Obstruction Noted
16120,28,280130,1,0,No Obstruction Noted
16121,28,280131,1,0,No Obstruction Noted
16122,28,280132,1,0,No Obstruction Noted
16123,28,280133,1,0,No Obstruction Noted
16124,28,280156,1,0,No Obstruction Noted
16125,28,280134,1,0,No Obstruction Noted
16126,28,280135,1,0,No Obstruction Noted
16127,28,280136,1,0,No Obstruction Noted
16128,28,280137,1,0,No Obstruction Noted
16129,28,280138,1,0,No Obstruction Noted
16130,28,280139,1,0,No Obstruction Noted
16131,28,280180,1,0,No Obstruction Noted
16132,28,280173,1,0,No Obstruction Noted
16133,28,280174,1,0,No Obstruction Noted
16134,28,280175,1,0,No Obstruction Noted
16135,28,280176,1,0,No Obstruction Noted
16136,28,280177,1,0,No Obstruction Noted
16137,28,280178,1,0,No Obstruction Noted
16138,28,280179,1,0,No Obstruction Noted
16139,28,280172,1,0,No Obstruction Noted
16140,28,280181,1,0,No Obstruction Noted
16141,28,280182,1,0,No Obstruction Noted
16142,28,280183,1,0,No Obstruction Noted
16143,28,280184,1,0,No Obstruction Noted
16144,28,280185,1,0,No Obstruction Noted
16145,28,280186,1,0,No Obstruction Noted
16146,28,280187,1,0,No Obstruction Noted
16147,28,280157,1,0,No Obstruction Noted
16148,28,280158,1,0,No Obstruction Noted
16149,28,280159,1,0,No Obstruction Noted
16150,28,280160,1,0,No Obstruction Noted
16151,28,280161,1,0,No Obstruction Noted
16152,28,280162,1,0,No Obstruction Noted
16153,28,280126,1,0,No Obstruction Noted
16154,28,280163,1,0,No Obstruction Noted
16155,28,280165,1,0,No Obstruction Noted
16156,28,280166,1,0,No Obstruction Noted
16157,28,280167,1,0,No Obstruction Noted
16158,28,280168,1,0,No Obstruction Noted
16159,28,280169,1,0,No Obstruction Noted
16160,28,280170,1,0,No Obstruction Noted
16161,28,280171,1,0,No Obstruction Noted
16162,28,280088,1,0,No Obstruction Noted
16163,28,280079,1,0,No Obstruction Noted
16164,28,280080,1,0,No Obstruction Noted
16165,28,280081,1,0,No Obstruction Noted
16166,28,280082,1,0,No Obstruction Noted
16167,28,280084,1,0,No Obstruction Noted
16168,28,280085,1,0,No Obstruction Noted
16169,28,280086,1,0,No Obstruction Noted
16170,28,280087,1,0,No Obstruction Noted
16171,28,280078,1,0,No Obstruction Noted
16172,28,280089,1,0,No Obstruction Noted
16173,28,280090,1,0,No Obstruction Noted
16174,28,280091,1,0,No Obstruction Noted
16175,28,280092,1,0,No Obstruction Noted
16176,28,280093,1,0,No Obstruction Noted
16177,28,280094,1,0,No Obstruction Noted
16178,28,280059,1,0,No Obstruction Noted
16179,28,280060,1,0,No Obstruction Noted
16180,28,280061,1,0,No Obstruction Noted
16181,28,280062,1,0,No Obstruction Noted
16182,28,280063,1,0,No Obstruction Noted
16183,28,280064,1,0,No Obstruction Noted
16184,28,280065,1,0,No Obstruction Noted
16185,28,280066,1,0,No Obstruction Noted
16186,28,280067,1,0,No Obstruction Noted
16187,28,280068,1,0,No Obstruction Noted
16188,28,280095,1,0,No Obstruction Noted
16189,28,280069,1,0,No Obstruction Noted
16190,28,280070,1,0,No Obstruction Noted
16191,28,280072,1,0,No Obstruction Noted
16192,28,280074,1,0,No Obstruction Noted
16193,28,280075,1,0,No Obstruction Noted
16194,28,280076,1,0,No Obstruction Noted
16195,28,280077,1,0,No Obstruction Noted
16196,28,280119,1,0,No Obstruction Noted
16197,28,280112,1,0,No Obstruction Noted
16198,28,280113,1,0,No Obstruction Noted
16199,28,280114,1,0,No Obstruction Noted
16200,28,280115,1,0,No Obstruction Noted
16201,28,280116,1,0,No Obstruction Noted
16202,28,280117,1,0,No Obstruction Noted
16203,28,280118,1,0,No Obstruction Noted
16204,28,280111,1,0,No Obstruction Noted
16205,28,280120,1,0,No Obstruction Noted
16206,28,280121,1,0,No Obstruction Noted
16207,28,280122,1,0,No Obstruction Noted
16208,28,280123,1,0,No Obstruction Noted
16209,28,280124,1,0,No Obstruction Noted
16210,28,280125,1,0,No Obstruction Noted
16211,28,280103,1,0,No Obstruction Noted
16212,28,280096,1,0,No Obstruction Noted
16213,28,280097,1,0,No Obstruction Noted
16214,28,280098,1,0,No Obstruction Noted
16215,28,280099,1,0,No Obstruction Noted
16216,28,280100,1,0,No Obstruction Noted
16217,28,280101,1,0,No Obstruction Noted
16218,28,280102,1,0,No Obstruction Noted
16219,28,280188,1,0,No Obstruction Noted
16220,28,280104,1,0,No Obstruction Noted
16221,28,280105,1,0,No Obstruction Noted
16222,28,280106,1,0,No Obstruction Noted
16223,28,280107,1,0,No Obstruction Noted
16224,28,280108,1,0,No Obstruction Noted
16225,28,280109,1,0,No Obstruction Noted
16226,28,280110,1,0,No Obstruction Noted
16227,28,280266,1,0,No Obstruction Noted
16228,28,280267,1,0,No Obstruction Noted
16229,28,280268,1,0,No Obstruction Noted
16230,28,280269,1,0,No Obstruction Noted
16231,28,280270,1,0,No Obstruction Noted
16232,28,280271,1,0,No Obstruction Noted
16233,28,280272,1,0,No Obstruction Noted
16234,28,280265,1,0,No Obstruction Noted
16235,28,280273,1,0,No Obstruction Noted
16236,28,280274,1,0,No Obstruction Noted
16237,28,280275,1,0,No Obstruction Noted
16238,28,280276,1,0,No Obstruction Noted
16239,28,280277,1,0,No Obstruction Noted
16240,28,280278,1,0,No Obstruction Noted
16241,28,280254,1,0,No Obstruction Noted
16242,28,280250,1,0,No Obstruction Noted
16243,28,280251,1,0,No Obstruction Noted
16244,28,280252,1,0,No Obstruction Noted
16245,28,280253,1,0,No Obstruction Noted
16246,28,280279,1,0,No Obstruction Noted
16247,28,280255,1,0,No Obstruction Noted
16248,28,280256,1,0,No Obstruction Noted
16249,28,280257,1,0,No Obstruction Noted
16250,28,280258,1,0,No Obstruction Noted
16251,28,280260,1,0,No Obstruction Noted
16252,28,280261,1,0,No Obstruction Noted
16253,28,280262,1,0,No Obstruction Noted
16254,28,280263,1,0,No Obstruction Noted
16255,28,280264,1,0,No Obstruction Noted
16256,28,280300,1,0,No Obstruction Noted
16257,28,280293,1,0,No Obstruction Noted
16258,28,280294,1,0,No Obstruction Noted
16259,28,280295,1,0,No Obstruction Noted
16260,28,280296,1,0,No Obstruction Noted
16261,28,280297,1,0,No Obstruction Noted
16262,28,280298,1,0,No Obstruction Noted
16263,28,280299,1,0,No Obstruction Noted
16264,28,280301,1,0,No Obstruction Noted
16265,28,280302,1,0,No Obstruction Noted
16266,28,280303,1,0,No Obstruction Noted
16267,28,280304,1,0,No Obstruction Noted
16268,28,280305,1,0,No Obstruction Noted
16269,28,280306,1,0,No Obstruction Noted
16270,28,280307,1,0,No Obstruction Noted
16271,28,280280,1,0,No Obstruction Noted
16272,28,280281,1,0,No Obstruction Noted
16273,28,280282,1,0,No Obstruction Noted
16274,28,280283,1,0,No Obstruction Noted
16275,28,280284,1,0,No Obstruction Noted
16276,28,280285,1,0,No Obstruction Noted
16277,28,280286,1,0,No Obstruction Noted
16278,28,280249,1,0,No Obstruction Noted
16279,28,280287,1,0,No Obstruction Noted
16280,28,280288,1,0,No Obstruction Noted
16281,28,280289,1,0,No Obstruction Noted
16282,28,280290,1,0,No Obstruction Noted
16283,28,280291,1,0,No Obstruction Noted
16284,28,280292,1,0,No Obstruction Noted
16285,28,280211,1,0,No Obstruction Noted
16286,28,280202,1,0,No Obstruction Noted
